clean_tweet,label
"rt ""never go full retard""",2
rt hungov feel yyyyyeelllloooowwwwww #dbh #yellow http://t.co/hje7v4awdw,2
you said smoke strong wrong smoke trash lung ain't pressure.,2
rt just saw dawn the planet apes. one better move i'v seen year. i know i want ape or&#8230;,2
watch trash?,2
"go back mutt, rev i style. of course, would necessit run dog adopt it.",2
"i mean ppl confus use ""to"" ""too"", nicca use word ""two"" use ""to"" &#128530;",2
i love wear fuzzi sock work,2
sound like gypo - use time i live,2
rt free bird!!!,2
rt ghetto sour cream http://t.co/1meyqq7b6g,2
&#8220;@imtoblame: bruh rt trent took yellow path http://t.co/1xxguktjp8&#8221;&#128514;&#128514;&#128514;&#128514;,2
i see ya big boi oreo v',2
rt i'm even ghetto!!!!,2
how long go let fool #ferguson continue? stop pussi footin' &amp; dispers whatev mean necessary!,2
"you know i'm big nfl, i'm sick hear ""black yellow"" shit. lol bandwagon fan hell, go packers!",2
my nude trash.....,2
"welcom land dispossession! http://t.co/v14jktlz check evil, racist whitey sit step etc. ""reconquista, woo hoo!!",2
i'm biggest redskin dam right get stop,2
pay tax teabagg,2
intern polic oper disrupt shylock bank trojan - computerworld: the guardianintern poli... http://t.co/zibnjmiilj,2
my mom buy oreo love,2
all helmet destini trash. i wish i could rock invis bubbl instead. hunter look like robocop.,2
"perhap i'm ""diehard"" yanke fan, there' point watch debacl #yanke #tiger #mlb so els on? lol",2
and #northkorea call #barack monkey. lol! rt! *if shoe fits! 'caus sure look like marri one! http://t.co/f0pgdalfaa&#8221;,2
"lmaoooo!!!!!!!!!!!! ""@king_komo: a bird hand worth two bush. http://t.co/50ye6jaadu""",2
well jay i guess wanna keep hous burn down...th bird word yeah!!!! #jaymohrsport,2
"yanke play tonight bronx,3rd game current seri diamondback",2
cheer dude might nip town #theeditor #vinyl ;-) #musicmatt,2
"rt crook number follow shut frame, love it. #yanke",2
sound like hold back info.......yanke shill,2
should i take nap though kill mock bird nah?,2
"i'm tri critic jr. liter look like ate pot brownie, got couch put glove",2
me song bird sang hs gospel choir!! http://t.co/aj5hwhprwc,2
rt get field readi today' game. http://t.co/lh4uzqxbei,2
"rt one scout said prado ""first team underrated."" give yanke 2b 2016, could slide 3b need too.",2
"rt dear dessert heaven, fang much oreo spooki ball vampires. #oreocookiebal http://t.co/i3iyrl72sd http://t.co/wnzbh&#8230;",2
someon tell dread part uniform. i'd pull hair too. whi trash talking? cut doodoo braids.,2
i'll show chug beer 8,2
"the devil wear charlie, revlon. #lesserfilm",2
"know say, earli bird get worm. *put gummi worm morn coffee*",2
charli furbush #whydidigoogl,2
rt shi glizzi decent af,2
"yep, sourc confirm it. that iggi concert last night trash",2
bird feather..,2
rt no-tv-during-the-week #parent rule thrown quit monkey wrench #rooseveltspb view schedule. #dvrtime #&#8230;,2
#yanke i ain't complain royal win lose game7. they show heart. al ride die! no flex zone. they earn it!,2
hba trash,2
rt abel 43 yr old beaner work home depot want hang = major l,2
"i didnt buy alcohol weekend, bought 20 fags. proud i still 40 quid tbh",2
i ain't show bout dem color diamond talk da radio. ani diamond get color stolen,2
their gotta load lux v murda mook 3,2
your cheat mickey bubbles! :o,2
rt &#8220;@vngelinaa_: tornado sirens.... atleast i'll die guy &#128557;&#8221; ho&#8230;,2
rt i occasion go play flappi bird i die get one rememb much i hate it.,2
"rewrite, tinker offici languag regard same-sex relationships, divorce, remarriage, etc. but noth set stone all.",2
u seriou bro?? lol rt 2-3:10am earli bird special,2
charli sheen,2
"kept border open diseas central america, lowest workforc part. % sinc carter, yep, real boon nc.@thomtilli",2
thee bear trash tho...,2
memori weekend earli bird wine walk price still available! we 21 particip locat http://t.co/bbyotneebn,2
rt sir career tho apka wais bhi khatam ho chukka. you becom new amar singh tri public #kejr&#8230;,2
thank charli,2
"go comput found ""shake monkey"" video made freshman year dillard! &#128514;&#128514; too short",2
"rt scholen waar directi leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;",2
"rt signific number us tweet american flip bird is. uk, much.",2
"rt that pepper slant genius/crazi call. geniu catch it. crazi drop it, blow to, get sack&#8230;",2
ion kno wat kinda spring cloth imma get yung nicca di year ain't doin da polo di year gotta offset em wit sumthin els,2
in-n-out like sunshin blue sky. the song bird. a smile front porch. the perfum ocean wind-kiss cheeks.,2
i thought albino tho &#128563;,2
&#9733; best asian massag on the brooklyn park slope --top rate spa &#9733;718-622-0221 - 24 http://t.co/thxm7hjo07,2
"add name ghetto like that? look like use label maker, lol!",2
cowboy killers.&#128525;,2
he behind plate game tonight az. im look buy red&amp;yellow balkamania shirt i tear there.,2
what' come-at-me-bro bird? stressful.,2
"rt #sagittariu compassion toward peopl want be, especi toward one care abo&#8230;",2
final done wif mock regent &#128524;,2
"""@dunderbail: i'm earli bird i'm night owl, i'm wise worms.""",2
that' beauti browni i alway daydream i'd i hit powerbal lol (nerdi fun),2
rt retweet see bird. http://t.co/o7rexl0teu,2
"rt if honk horn .4 second light turn green, i shut car, lay hood, feed bird fo&#8230;",2
boston' jihadi nest student arm muslim brotherhood &#187; joe for america http://t.co/4ifjwoesdr via,2
now now&#8230;that bird one god' creatur :-),2
"rt a person need three thing truli happi world: someon love, someth do, someth ho&#8230;",2
yellow even better,2
rt in i refresh dhimmi seattl mayor ed murray' poor memori city' long histori jihadi breed ground==&gt; h&#8230;,2
"if yanke can't beat red sox, even deserv playoff #yanke #redsox #mlb",2
i dont understand rich peopl dress like trash,2
"rt now call down your dark your cold be damned, charli brown",2
love day timer alway come colour map distanc charts. it make feel far import i actual am.,2
"trust me #seattle&gt; we give #thanksgiv due&gt; a huge, flightless bird? dream come true european bird eaters.......",2
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; grand open ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; top class &#9733; orient massag &#9733; perfect !&#9733; http://t.co/fhgqf0rwb,2
alex smith wear red yellow quit psycho ex boyfriend get him. he' past,2
it' gonna long season yanke simul right #bluejay #ray #yanke #orioles&#8230; http://t.co/zc3k9ndb1t,2
"rt girls, let dude treat like yellow starburst. you pink starburst.",2
"onli blood can satisfi the hungri flame of r&#8217;hollor, charli brown",2
"rt wow, henri waxman get caught classic charli leduff segment charli come dc today' gm hearing: http://t.c&#8230;",2
"the last at-bat yanke stadium. thank make good one, captain. #farewellcaptain. http://t.co/uvjgbcpcbu",2
tonight start road super bowl here go browni go! woof woof #browns2014draft,2
nippl banana monkey!,2
sweet! just found box twinki i bought last year $225.00! i bet least tripl now! such no-brain buy!,2
text instead play flappi bird #soiknowitsr,2
"hey dont u get ""involv black black situations""? 'caus hate whitey? b honest #mikebrown",2
"thank cracker tweet today, pilchard krackerwheat repeat like typic night #bbc :-/",2
rt colombia support remind u doubl bird univers languag http://t.co/jeut1isq1f,2
just learn danc nuh cuz u know carniv like pick month old yardi ting lol,2
&#8220;@sorryimalex: i'm back caus i wanna see boy lose trash #vote5sos&#8221;,2
i'd anyth oreo vanilla bean drink dunkin &amp; chocol chip muffin too..i'm starv &amp; sound good now.,2
rt &#8220;if 15/16 act like age like 20. it cute.&#8221; that awk moment i thought tweet abo&#8230;,2
rt what' bright yellow thing ref show martin indi?! i can't rememb see one before! #clubmetro,2
no girl hoe i,2
major trash anyway.,2
"jihadi pop music debates: &#8220;yo, bro, hear latest abu yasser hit?&#8221;, &#8220;no bro, i&#8217;m total abu hajar fan&#8221; #undergroundcultur",2
".@hoppykerchev could play 2 minut charli brown ""wah wah wah"" adult sound effect instead?",2
hey antoni speak color good,2
rt oregon state wr popular #49er pick recent mock drafts. draft tracker: http://t.co/aeuekmhkqx http://t.c&#8230;,2
rt funni rick scott accus charli crist chang posit everything. rick' posit dictat corp&#8230;,2
dooms.. rt white nubuck leather upper foam make pa me. white sol too. http://t.co/qivkeptlkj,2
thi sick birds.,2
"rt anaconda want none, unless defeat huns, son http://t.co/uztkgawtfm",2
rudi throw fastbal near charlie&#8217; chin..(no sweat) crist duck giuliani campaign polit in florida! dog http://t.co/ejpdwls5qj&#8217;s-chin,2
republican take massachusett governorship: coakley conc gov. race to charli baker&#8230;. http://t.co/unfdqcqhyk,2
what trash franchise. rt fergi sing nation anthem clipper season open tomorrow.,2
rt charli baker!!!,2
you look like monkey,2
is dare color player hockey?,2
"that' nice color combo too, love blue yellow.",2
far i tell coon track cab door window - tractor park tree away home,2
"then i went inside, order hide mutant bird",2
the #yanke need tanaka beltran 'big name' players!!! #believ,2
nat!? &#128514;&#128514; def shiner,2
nah honkey lookin dude chr,2
rt lanc stephenson trash talk affect anybodi lanc stephenson,2
rt john kerri caught appear mock israel&#8217; &#8216;pinpoint&#8217; oper gaza - http://t.co/3yqfr9lzsr #israel #gaza http://t.co&#8230;,2
earli worm get bird #bslfe #goodmorn http://t.co/dfe8mf2q28,2
"hahaha ""chunki goalkeep make save stomach""",2
"the beauti fairi pool near glenbrittl isl skye, scotland http://t.co/cyi6xsvn97",2
"""ovo"" &#8220;@allthingsfresh3: &amp; kendrick lamar still trash&#8221;",2
"kaaspiet,bloempiet.?lol men weet van gekkigheid niet meer hoe ze simpel oploss tegen racism moet maken.zolang maar blank besliss",2
"guys, i walk office, secretari bird. look like i may find myself. http://t.co/t9u4vgwjwv",2
so. mad... we live world whitey go jail word folk wear right hat &amp; tshirts. if i wore shirt...,2
burnat yanke thatch roof cottages!!!!!! #astro http://t.co/j3dziwbdt0,2
gotta keep sox they'r down! #redsox #yanke #mlb,2
rt the peopl ghetto rise fight back. whose side on? #gaza,2
rt earli bird catch worm peopl,2
"i'm 18 year old gay drive back road redneck virginia blast cheetah girls. if scream sitcom, does?",2
ling ling krunkchip,2
rt lmfao rt&#8220;@macktology101: alco(ho)l&#8221;,2
mccoy trash that' td,2
bc trash would lie that? i told he' real,2
don't get wrong g.. i'd hunt bird that' lot work &amp;.. well i ain't hungri,2
train gook boy doe,2
rt good citizen pick trash (: http://t.co/pmfr5eopwo,2
"bye, bye charli strong.",2
rt elect democrat nomine charli brown #gov #tn defeat (r) gov. bill haslam! http://t.co/&#8230;,2
leav would'v trash.... all it.,2
i like ur dome #smart,2
"i understand it, there' trash cans/dumpst everywher there' not, wait till go somewher one.",2
rt the editori board endors charli crist governor -- better floridian http://t.co/t21z2ybzlq http:&#8230;,2
rt smh rt and henni rt beer trash af end stori,2
skippi kats. #fezbandnam,2
"rt if jeremi lin dunk lebron yanke cap, celebr tebow front brett favre, would espn exp ...",2
up earli bitch drive denton oh god! i move alreadi,2
rt i pink fuzzi one &amp; silki silver one. bathrob wonder thing &#128129;&#128526;&#128525;,2
"kris, griff ghetto know anyth sperri van",2
lol replac big yellow chicken homer,2
hug kisses? &#8212; hugs. it give warm fuzzi feeling. http://t.co/hry3svlwg,2
"rt have great day, love fellow ape :) http://t.co/jzl7filv0q",2
"rt sinc i know wondering, no, cracker barrel place buy barrel full crackers.",2
and think unsold item thrift store go? the garbage. think great game trash dump speak :(,2
bitch finna get crunk eyebrow doubl papp &#128165;&#128165;,2
rt thi talk eggplant skur af,2
have seen planet ape &#8220;@whattheffacts: brazil highest number monkey speci nation world 116.&#8221;,2
oops: 'constitutionalists' #teabagg #mississippi forgot ratifi centerpiec constitution: 13th amend ban slavery.,2
weird local ghetto school haha,2
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; grand open ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; top class &#9733; orient massag &#9733; perfect !&#9733; http://t.co/zibllnm1z,2
gun sale skyrocketed. gun crime fallen sharply. ani claim contrari use fuzzi math.,2
rt who need twinkies? when got gansitos?,2
rt yeah trash. q... man capit h tho.... i'm takin ya fans.,2
they use call mom jap younger. lol asian racial slurs.,2
rt love nig #squad,2
august trash,2
would crippl militari :),2
rt just 113 day yanke pitcher catcher report.,2
littl bitti bumbl bee&#128029;&#128029; #bumblebe http://t.co/wgyl5upjqq,2
&#8220;@yungtfti: i feel sorri anyon paid lic edc trash music&#8221;,2
u still mutt tho lol,2
save bird yesterday.,2
feelin warm fuzzi inside...,2
"rt &#127482;&#127480; fec may yank 1st amend guard drudge, rest internet",2
isn't law clam chowder must serv im bread bowls? haha,2
rt if captcha pictur get fuzzi i'm go need bot deciph,2
"oper ask redhead resolve, charli brown. #rejectedpeanutsspeci",2
"""@itrapwatermelon: tweeti bird tho &#128514;&#128514;&#128514;&#128514;",2
we can't call somebodi wack got raymond felton rt lin trash.,2
i think believ commun abil function w/out whitey. they choos hustl big gov't...,2
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; grand open ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; top class &#9733; orient massag &#9733; perfect !&#9733; http://t.co/k2ibflgs4z,2
"rt the afc trash last season, especi afc south. jag could make playoff push great draft. not jo&#8230;",2
i press send. that tweet anchor babi even raw me.,2
"http://t.co/wsimdnbbjr work fanci telephones, i told. i clam phone i call mr. clam ""texts"" ""phones"".",2
shake head me. i love trash talk.,2
diet coke trash,2
i got dirti bird hey shoot like larri bird hey,2
find one beat nathan moon head ice too. ol andrew straight trash far hockey.,2
i upload video http://t.co/8rle3jnr goproud make money out twinki crisi free market spirit,2
home chicken penn alfredo oreo banjo,2
find cheap 240 craigslist need new tranni &#128553;&#128532;,2
rt &#8220;@lookwhogotit: all kate upton' leak nude today &amp; &#128525; &#11015;&#65039; http://t.co/bw7lda56mi http://t.co/swztntfdgn&#8221; bitch lo&#8230;,2
"rt sinc 1914, derek jeter&#8217; 91 multi-hit game v 4th among behind gehrig&#8217; 121, ruth&#8217; 99 an&#8230;",2
think need watch dawn planet ape now...,2
design belt trash fit still trash..,2
"right, link would trash bin &#8230; gotcha",2
"that' i'm partial glad i say ""hi ho, kermit frog here"" slip kermit voic well.",2
"lemm throw 302 it, how' tranny??",2
rt i'm final finish work. i'm go chug bottl wine catch guys. challeng accepted.,2
rt tennesse even orang like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;,2
reason #2 i order shirt: taffi know i live would probabl find stab me.,2
"rt ran outsid mullet flowin', nip shown'. shotgun cold one yelled, ""saturday, welcom back sexi beast. mer&#8230;",2
