class,text,clean_tweet,Hash words
2,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",rt flappi bird extrem play two bird once! hardcore! easier two peopl lol! http://t.co/yctt56cxk5 #f&#8230;,#f&#8230;
1,RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ,rt littl closer bitch http://t.co/qwufy11crq,No hashtags
1,RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,rt happi birthday gayest nigga miss follow new account british cunt,No hashtags
2,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,rt &#8220;@flappybprob: if play flappi bird: 1-800-273-8255 nation suicid prevent lifeline. rt save lives&#8221;,No hashtags
1,"RT @dan_danovskis: The theory of ""you say no to ratchet pussy, juicy j can't"" has been proven","rt the theori ""you say ratchet pussy, juici j can't"" proven",No hashtags
2,RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,rt if ain't gator gator bait &#128076;,No hashtags
2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,rt where fans?? #ni #yanke #victoriasecret #fit http://t.co/ibnlkwuun,#ny #yankees #VictoriaSecret #fitness
1,"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;","rt omg cough saw wigga tweet &#58386;&#58386;&#58386;&#58386; fuckkk lol. talk choke , &#58385;&#58386;&#58385;&#58386;&#58386;",No hashtags
1,RT @daniellle_x3: I swear to god some guys are bigger bitches than girls,rt i swear god guy bigger bitch girl,No hashtags
1,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,rt hoe find way hoe...... matter http://t.co/khsampba68,No hashtags
2,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,rt the man who captur muammar gaddafi wa wear a yanke cap: http://t.co/7g70popw,No hashtags
2,RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,rt how anyon hate charli sheen http://t.co/af4t3mtmxu,No hashtags
1,RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,rt i key car bitch foreign &#128080;,No hashtags
2,"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf","rt tommi voeckler keep yellow, andi schleck break tour, contador broken. incred day #tdf",#tdf
1,"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)","rt ""@vsamone: dude probabl think eat pussi suck pussi lip &#128530;"" fse cut ;)",No hashtags
1,RT @darwinjames125: &#8220;@cali_dx: How black bitches drive when they fav song come on pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #GoLilStacy &#128514;&#128514; &#128514;&#128514;&#128514;&#128514; https://t.co/DKqhxPgoKP&#8221;,rt &#8220;@cali_dx: how black bitch drive fav song come pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #golilstaci &#128514;&#128514; &#128514;&#128514;&#128514;&#128514;,#GoLilStacy
2,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,rt i betray i slit wrist http://t.co/8hnw9qewsm,No hashtags
1,RT @datniggaT_RAW: top notch bitch hair down to her ass,rt top notch bitch hair as,No hashtags
1,RT @datnigga_laced: I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. &#128513;,rt i'm fuke everi night new hous .. caus bitch i work hard fa new hous .. &#128513;,No hashtags
1,RT @datnigga_laced: Never invest money into a broke bitch ..,rt never invest money broke bitch ..,No hashtags
1,RT @dattniggamatt_: I'm a cool ass nigga lbs..it's rare if a mf don't like me..nigga you either hating or mad cus yo bitch choosing &#128557;&#128564;&#128175;,rt i'm cool as nigga lbs..it' rare mf like me..nigga either hate mad cu yo bitch choos &#128557;&#128564;&#128175;,No hashtags
1,RT @davegetnmoney: I beat the pussy up up up up up...,rt i beat pussi up...,No hashtags
1,RT @davegetnmoney: It's @2chainz birthday I wish you many big booty hoes mane. Shit ima turn up for your birthday too,rt it' birthday i wish mani big booti hoe mane. shit ima turn birthday,No hashtags
1,RT @davegetnmoney: Not a flagrant lebrons a bitch,rt not flagrant lebron bitch,No hashtags
1,RT @davegetnmoney: We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!,rt we want skinni bitch get out! we want big booti bitches!,No hashtags
1,"RT @david_marchese: Johnny Cash turned down ""The Gambler."" Guess you could say he didn't know when to ho . . . never mind.
 http://t.co/gMK&#8230;","rt johnni cash turn ""the gambler."" guess could say know ho . . . never mind. http://t.co/gmk&#8230;",No hashtags
2,RT @davidalderman77: Obama killed the Twinkie #gonetofar,rt obama kill twinki #gonetofar,#gonetofar
2,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,rt it well known support cruelti birds. #saveanimals-sign petition: http://t.co/t07kz5myev h&#8230;,#saveanimals-sign
2,"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels","rt ""obama golf cours still look balls."" -charli daniel",No hashtags
1,RT @davis_lyndsi: Lol she blocked you little bitches these days. &#128526; @_viktoriagracee,rt lol block littl bitch days. &#128526;,No hashtags
1,RT @daylynnb_: and if you aint a hoe get up out my trap house!!!,rt aint hoe get trap house!!!,No hashtags
2,"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;","rt even hate yanke way can't like derek jeter, one classiest respect playe&#8230;",No hashtags
1,"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;","rt ""@vondreaam: if i post pictur woman, all hoe jump bridg tonight! lol"" #ohkillem&#128544;&#128299;",#OhKillem&#128544;&#128299;
1,"RT @ddebrinar: Smh, what a hoe. You just couldn't wait. @NayaRivera","rt smh, hoe. you wait.",No hashtags
1,RT @ddictedToHoes: when a bitch twerking on you in the club and you peep the change in her pocket http://t.co/xQYJbKZAnv,rt bitch twerk club peep chang pocket http://t.co/xqyjbkzanv,No hashtags
2,"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;","rt #2 field, #1 hearts! what star derek jeter star ""back school?"" http://t.co/nsz6xgjklv #yank&#8230;",#2 #1 #yank&#8230;
1,"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;","rt dog like ""go on, tell em i ate bitch as homework. ain't never gunna believ dumb ass"" http://t.co/wln&#8230;",No hashtags
1,RT @deecatanz: Lmao hoes now a days &#128514;&#128581;,rt lmao hoe day &#128514;&#128581;,No hashtags
1,"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",rt *slow rap voice* bitch suck dick *faster rap voice* bitch suck dick,No hashtags
2,"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing","rt berto ko dude want get ko'd&#8230;berto' trash, upsher' trash, fight trash. #bronertaylor #box",#BronerTaylor #Boxing
1,"RT @deno_5: ""hoooow bitch how"" &#128514;@UglyAssDerrick","rt ""hoooow bitch how"" &#128514;@uglyassderrick",No hashtags
1,RT @denytheprophecy: @NoneShallPass97 bitch my dick is yo dinner,rt bitch dick yo dinner,No hashtags
1,RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,rt see rt your pussi &amp; person gotta trash nigga stop talk sex,No hashtags
1,RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;,rt lmao hoe' favorit season cuf season! u aint know? &#128557;&#128586;&#128557; rt summer hoe turn winter wifeys! &#128528;,No hashtags
2,"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing","rt ""in 2014 tweet migo trash. care explain?"" - 2064 suprem court confirm hear",No hashtags
2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,rt draw organ powder goat milk bath rose petal chop clam eww kid mr. bubbl&#8230;,No hashtags
1,"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b","rt ""uhm bitch fuck wednesday suppos wear black u can't sit us"" http://t.co/elxi5kys5b",No hashtags
1,RT @dexfrost23: Lexi swear she a bad bitch,rt lexi swear bad bitch,No hashtags
1,"RT @digaveliavelife: @KC_Uptown LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my &#8230;","rt lol shiiiiiit, one day gonna golden statu lickin da shit pussi &#8230;",No hashtags
1,RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,rt lol i eatin da shit outta sum pussy. ill never serial pussi eater tho.,No hashtags
1,RT @digiflorals: I don't get why people bitch about an unfollow when you never talked to them,rt i get peopl bitch unfollow never talk,No hashtags
1,"RT @digiflorals: bitch do it look like I care 

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",rt bitch look like i care &#12288; n &#12288;&#12288; o &#12288;&#12288;&#12288; o &#12288;&#12288;&#12288;&#12288; &#12288;&#12288;&#12288;&#12288;&#12288;o &#12288;&#12288;&#12288;&#12288;&#12288; &#12288;&#12288;&#12288;&#12288;&#12288;o &#12288;&#12288;&#12288;&#12288; &#12290; &#12288;&#12288;&#12288; &#12290; &#12288;&#12288;&#12288;. &#12288;&#12288;&#12288;. &#12288;&#12288;&#12288; . &#12288;&#12288;&#12288;&#12288;.,No hashtags
1,RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,rt your ipad rais kid giant pussy. good job.,No hashtags
1,RT @dinero700k_: These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &#8230;,rt these hoe realli would sit face act like puttin world relationship fuckin whole &#8230;,No hashtags
1,RT @diplo: guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...,rt gun fuck corni put assault rifl knuckl up.. wanna go hand hand nra pussi as spoke ...,No hashtags
0,"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho","rt caus hoes, go jail caus fuck hoe bloodi n make call head honcho",No hashtags
0,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,rt lmaooo friday after next? &#8220;@1stname_bravo: you like yo son' fag?&#8221;,No hashtags
1,RT @divonte_photos: Momma said no pussy cats inside of my dog house.,rt momma said pussi cat insid dog house.,No hashtags
1,"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;","rt not fob fan know. but ""fuck fatty"" poor argument anyth 5th&#8230;",No hashtags
1,RT @djMemphis10: Never hurt your Girlfriend to make a hoe happy &#128175; #djmemphis10,rt never hurt girlfriend make hoe happi &#128175; #djmemphis10,#djmemphis10
1,RT @djevilone: stupid ignorant bitch &#8220;@SarahPalinUSA: Stopped by Chick-fil-A in The Woodlands to support a great business. http://t.co/6 ...,rt stupid ignor bitch &#8220;@sarahpalinusa: stop chick-fil-a the woodland support great business. http://t.co/6 ...,No hashtags
1,"RT @djgoofy500: I gave my number to this bad ass bitch a few days ago,She said I'll call you when I make it home. I'm starting to think tha&#8230;","rt i gave number bad as bitch day ago,sh said i'll call i make home. i'm start think tha&#8230;",No hashtags
1,"RT @djvlad: ""if your sis is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - Q-Tip","rt ""if si bitch, brother jerk, leav 'em alon continu work"" - q-tip",No hashtags
1,RT @dkiswinning: GamePlan: 1. Eat the pussy 2. Beat the pussy up 3. Apologize to the pussy by eating it again because it's so good.,rt gameplan: 1. eat pussi 2. beat pussi 3. apolog pussi eat good.,No hashtags
1,RT @dnumberbefore_2: I want to take the time tonight to acknowledge all of the ex hoes,rt i want take time tonight acknowledg ex hoe,No hashtags
1,RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,rt she use fun hoe ..thi new posit,No hashtags
1,"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.","rt i'm matur enough eat pussi time too, eat as disrespect.",No hashtags
1,RT @doddynyc: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,rt ya bitch love throw bread crumb ground complain pigeon come flock toward ya,No hashtags
2,RT @domhowx: You know you're ugly when an ape was chosen as a man crush and you've never been http://t.co/DWPs7b4xJU,rt you know ugli ape chosen man crush never http://t.co/dwps7b4xju,No hashtags
1,RT @dominiggaaa: &#8220;@ReallyAintShit: This bitch come up and pull her titty out... What do you do? http://t.co/3p9chkHeY8&#8221; the more the merrie&#8230;,rt &#8220;@reallyaintshit: thi bitch come pull titti out... what do? http://t.co/3p9chkhey8&#8221; merrie&#8230;,No hashtags
1,RT @donaldblack1995: &#8220;@VoiceOfDStreetz: This nigga jerry room smell like bad pussy!&#128530;&#8221;&#128514;&#128514;&#128514;,rt &#8220;@voiceofdstreetz: thi nigga jerri room smell like bad pussy!&#128530;&#8221;&#128514;&#128514;&#128514;,No hashtags
2,RT @donnellrawlings: Salute to Derek jetter! Best Yankee ever!,rt salut derek jetter! best yanke ever!,No hashtags
1,RT @donnyoraha: Dont fucks with u hoe,rt dont fuck u hoe,No hashtags
2,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg","rt kany said ""mayonnais color benz, push miracl whips"" http://t.co/iizydfbzcg",No hashtags
2,"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;",rt &#8220;@vsamone: &#8220;@donthypeme: favorit yellow album ?&#8221;all it&#8221; #theperfectansw &#127942;,#theperfectanswer
1,"RT @dopealbanian: I do know one thing tho, bitches they come &amp; go.","rt i know one thing tho, bitch come &amp; go.",No hashtags
1,"RT @dougIyfe: niggas gon talk, bitches gon hate.","rt nigga gon talk, bitch gon hate.",No hashtags
2,RT @downswinging: brendon urie must make other boys feel like trash,rt brendon uri must make boy feel like trash,No hashtags
